,open,high,low,last,close,volume,date,symbol,exchange
2325,2.635,2.635,2.635,,2.63,0.0,2020-07-28T14:00:00+0000,MFG,IEXG
2326,3.89,3.89,3.885,3.885,3.91,700.0,2020-07-28T14:00:00+0000,MUFG,IEXG
2327,5.65,5.66,5.645,5.66,5.67,217.0,2020-07-28T14:00:00+0000,SMFG,IEXG
2328,2.63,2.65,2.61,2.63,2.54,296288.0,2020-07-28T00:00:00+0000,MFG,IEXG
2329,12.05,12.05,12.05,12.05,12.05,100.0,2020-07-28T00:00:00+0000,SMTOF,IEXG
2330,3.93,3.94,3.89,3.91,3.84,1052550.0,2020-07-28T00:00:00+0000,MUFG,IEXG
2331,5.69,5.69,5.64,5.67,5.62,1516423.0,2020-07-28T00:00:00+0000,SMFG,IEXG
2332,126.835,128.05,126.62,127.57,125.21,145662.0,2020-07-28T00:00:00+0000,TM,IEXG
2333,9.92,9.92,9.75,9.835,9.55,98921.0,2020-07-28T00:00:00+0000,PCRFY,IEXG
2334,30.85,31.19,30.58,31.0,30.48,182176.0,2020-07-28T00:00:00+0000,SFTBY,IEXG
2335,68.88,69.38,68.658,69.15,67.82,100903.0,2020-07-28T00:00:00+0000,TOELY,IEXG
2336,25.9,25.9,25.9,25.9,25.9,100.0,2020-07-28T00:00:00+0000,TYHOF,IEXG
2337,19.8,19.95,19.77,19.81,19.67,429227.0,2020-07-28T00:00:00+0000,CAJ,IEXG
2338,13.55,13.55,13.55,13.55,13.55,600.0,2020-07-28T00:00:00+0000,CHUEF,IEXG
2339,26.05,26.1675,25.93,26.12,25.73,408024.0,2020-07-28T00:00:00+0000,HMC,IEXG
2340,63.56,63.73,63.1344,63.2,63.08,28336.0,2020-07-28T00:00:00+0000,HTHIY,IEXG
2341,77.67,78.605,77.63,78.53,76.46,861154.0,2020-07-28T00:00:00+0000,SNE,IEXG
2342,49.64,49.64,49.64,49.64,47.725,353.0,2020-07-28T00:00:00+0000,MARUY,IEXG
2343,26.025,26.115,26.025,26.065,25.73,4154.0,2020-07-27T19:00:00+0000,HMC,IEXG
2344,127.375,127.89,127.375,127.86,125.21,1313.0,2020-07-27T18:00:00+0000,TM,IEXG
2345,127.375,127.845,127.375,127.845,125.21,810.0,2020-07-27T16:00:00+0000,TM,IEXG
2346,2.615,2.64,2.615,2.64,2.54,400.0,2020-07-27T15:00:00+0000,MFG,IEXG
2347,26.025,26.105,26.025,26.07,25.73,1600.0,2020-07-27T14:00:00+0000,HMC,IEXG
2348,2.54,2.56,2.505,2.54,2.55,782421.0,2020-07-25T00:00:00+0000,MFG,IEXG
2349,75.85,76.55,75.34,76.46,76.42,534854.0,2020-07-25T00:00:00+0000,SNE,IEXG
2350,9.39,9.57,9.39,9.55,9.5601,102499.0,2020-07-25T00:00:00+0000,PCRFY,IEXG
2351,30.54,30.58,30.12,30.48,30.4,188275.0,2020-07-25T00:00:00+0000,SFTBY,IEXG
2352,25.9,25.9,25.9,25.9,25.9,100.0,2020-07-25T00:00:00+0000,TYHOF,IEXG
2353,3.85,3.87,3.82,3.84,3.86,1550016.0,2020-07-25T00:00:00+0000,MUFG,IEXG
2354,68.0375,68.25,67.7,67.82,68.8,90988.0,2020-07-25T00:00:00+0000,TOELY,IEXG
2355,5.63,5.66,5.61,5.62,5.64,853337.0,2020-07-25T00:00:00+0000,SMFG,IEXG
2356,12.05,12.05,12.05,12.05,12.05,100.0,2020-07-25T00:00:00+0000,SMTOF,IEXG
2357,19.79,19.81,19.615,19.67,19.79,299277.0,2020-07-25T00:00:00+0000,CAJ,IEXG
2358,13.55,13.55,13.55,13.55,13.55,600.0,2020-07-25T00:00:00+0000,CHUEF,IEXG
2359,25.81,25.915,25.68,25.73,25.88,372683.0,2020-07-25T00:00:00+0000,HMC,IEXG
2360,125.37,126.145,125.05,125.21,125.86,124023.0,2020-07-25T00:00:00+0000,TM,IEXG
2361,62.73,63.0999,61.99,63.08,62.9,25299.0,2020-07-25T00:00:00+0000,HTHIY,IEXG
2362,47.725,47.725,47.725,47.725,48.1,323.0,2020-07-25T00:00:00+0000,MARUY,IEXG
2363,3.86,3.87,3.835,3.835,3.86,27973.0,2020-07-24T18:00:00+0000,MUFG,IEXG
2364,2.54,2.555,2.535,2.54,2.55,4200.0,2020-07-24T16:00:00+0000,MFG,IEXG
2365,3.86,3.87,3.84,3.855,3.86,13775.0,2020-07-24T16:00:00+0000,MUFG,IEXG
2366,3.86,3.87,3.855,3.855,3.86,3779.0,2020-07-24T15:00:00+0000,MUFG,IEXG
2367,2.54,2.54,2.54,,2.55,0.0,2020-07-24T14:00:00+0000,MFG,IEXG
2368,25.82,25.905,25.745,25.875,25.88,813.0,2020-07-24T14:00:00+0000,HMC,IEXG
2369,2.57,2.57,2.52,2.55,2.55,254439.0,2020-07-24T00:00:00+0000,MFG,IEXG
2370,69.32,69.53,68.65,68.8,69.35,23849.0,2020-07-24T00:00:00+0000,TOELY,IEXG
2371,12.05,12.05,12.05,12.05,12.05,100.0,2020-07-24T00:00:00+0000,SMTOF,IEXG
2372,5.65,5.68,5.62,5.64,5.69,795252.0,2020-07-24T00:00:00+0000,SMFG,IEXG
2373,3.87,3.88,3.85,3.86,3.87,965766.0,2020-07-24T00:00:00+0000,MUFG,IEXG
2374,9.7,9.7,9.56,9.56,9.6,76421.0,2020-07-24T00:00:00+0000,PCRFY,IEXG
2375,30.94,31.08,30.35,30.4,30.8,503667.0,2020-07-24T00:00:00+0000,SFTBY,IEXG
2376,25.9,25.9,25.9,25.9,25.9,100.0,2020-07-24T00:00:00+0000,TYHOF,IEXG
2377,19.86,19.97,19.78,19.79,19.83,208295.0,2020-07-24T00:00:00+0000,CAJ,IEXG
2378,13.55,13.55,13.55,13.55,13.55,600.0,2020-07-24T00:00:00+0000,CHUEF,IEXG
2379,125.97,126.95,125.7,125.86,126.26,138776.0,2020-07-24T00:00:00+0000,TM,IEXG
2380,25.97,26.19,25.86,25.88,25.97,491356.0,2020-07-24T00:00:00+0000,HMC,IEXG
2381,77.48,77.99,76.19,76.42,77.35,608078.0,2020-07-24T00:00:00+0000,SNE,IEXG
2382,63.35,63.66,62.89,62.9,63.33,15115.0,2020-07-24T00:00:00+0000,HTHIY,IEXG
2383,48.1,48.1,48.1,48.1,48.76,271.0,2020-07-24T00:00:00+0000,MARUY,IEXG
2384,25.935,26.185,25.905,25.995,25.97,9036.0,2020-07-23T19:00:00+0000,HMC,IEXG
2385,2.555,2.555,2.535,,2.55,0.0,2020-07-23T18:00:00+0000,MFG,IEXG
2386,77.43,77.945,76.69,76.75,77.35,11704.0,2020-07-23T18:00:00+0000,SNE,IEXG
2387,25.935,26.185,25.905,26.065,25.97,6782.0,2020-07-23T18:00:00+0000,HMC,IEXG
2388,2.555,2.555,2.555,,2.55,0.0,2020-07-23T17:00:00+0000,MFG,IEXG
2389,3.87,3.875,3.855,3.875,3.87,2481.0,2020-07-23T17:00:00+0000,MUFG,IEXG
2390,2.555,2.555,2.555,,2.55,0.0,2020-07-23T16:00:00+0000,MFG,IEXG
2391,77.43,77.945,77.3,77.755,77.35,5425.0,2020-07-23T16:00:00+0000,SNE,IEXG
2392,2.555,2.555,2.555,,2.55,0.0,2020-07-23T15:00:00+0000,MFG,IEXG
2393,5.67,5.67,5.635,5.645,5.69,750.0,2020-07-23T15:00:00+0000,SMFG,IEXG
2394,2.55,2.58,2.55,2.55,2.57,244900.0,2020-07-23T00:00:00+0000,MFG,IEXG
2395,30.06,30.94,30.06,30.8,29.95,548100.0,2020-07-23T00:00:00+0000,SFTBY,IEXG
2396,9.32,9.83,9.32,9.6,9.38,99500.0,2020-07-23T00:00:00+0000,PCRFY,IEXG
2397,5.65,5.69,5.65,5.69,5.71,598100.0,2020-07-23T00:00:00+0000,SMFG,IEXG
2398,25.9,25.9,25.9,25.9,25.9,100.0,2020-07-23T00:00:00+0000,TYHOF,IEXG
2399,3.88,3.9,3.86,3.87,3.9,554800.0,2020-07-23T00:00:00+0000,MUFG,IEXG
2400,125.76,126.39,125.49,126.26,126.27,104800.0,2020-07-23T00:00:00+0000,TM,IEXG
2401,69.76,69.76,69.11,69.35,69.35,16500.0,2020-07-23T00:00:00+0000,TOELY,IEXG
2402,12.05,12.05,12.05,12.05,12.05,100.0,2020-07-23T00:00:00+0000,SMTOF,IEXG
2403,19.82,19.9,19.78,19.83,19.85,258900.0,2020-07-23T00:00:00+0000,CAJ,IEXG
2404,13.55,13.55,13.55,13.55,13.55,600.0,2020-07-23T00:00:00+0000,CHUEF,IEXG
2405,77.27,77.6,76.81,77.35,77.31,417000.0,2020-07-23T00:00:00+0000,SNE,IEXG
2406,25.86,26.03,25.84,25.97,25.87,297700.0,2020-07-23T00:00:00+0000,HMC,IEXG
2407,63.38,63.65,63.31,63.33,64.53,25200.0,2020-07-23T00:00:00+0000,HTHIY,IEXG
2408,48.76,48.76,48.76,48.76,48.76,140.0,2020-07-23T00:00:00+0000,MARUY,IEXG
2409,3.89,3.89,3.86,3.875,3.9,6168.0,2020-07-22T19:00:00+0000,MUFG,IEXG
2410,77.21,77.545,76.905,77.05,77.31,13439.0,2020-07-22T19:00:00+0000,SNE,IEXG
2411,2.565,2.58,2.565,2.58,2.57,100.0,2020-07-22T15:00:00+0000,MFG,IEXG
2412,77.21,77.54,77.21,77.51,77.31,2560.0,2020-07-22T14:00:00+0000,SNE,IEXG
2413,2.54,2.57,2.53,2.57,2.56,705300.0,2020-07-22T00:00:00+0000,MFG,IEXG
2414,69.62,69.63,68.57,69.35,68.55,38000.0,2020-07-22T00:00:00+0000,TOELY,IEXG
2415,127.23,127.34,126.17,126.27,127.28,153000.0,2020-07-22T00:00:00+0000,TM,IEXG
2416,12.05,12.05,12.05,12.05,12.05,100.0,2020-07-22T00:00:00+0000,SMTOF,IEXG
2417,3.89,3.93,3.89,3.9,3.93,1695700.0,2020-07-22T00:00:00+0000,MUFG,IEXG
2418,9.52,9.52,9.34,9.38,9.46,105600.0,2020-07-22T00:00:00+0000,PCRFY,IEXG
2419,78.25,78.27,77.15,77.31,78.18,698300.0,2020-07-22T00:00:00+0000,SNE,IEXG
2420,29.95,30.3,29.91,29.95,29.8,376800.0,2020-07-22T00:00:00+0000,SFTBY,IEXG
2421,5.67,5.74,5.66,5.71,5.7,1221400.0,2020-07-22T00:00:00+0000,SMFG,IEXG
2422,20.01,20.02,19.83,19.85,20.33,382900.0,2020-07-22T00:00:00+0000,CAJ,IEXG
2423,25.85,26.06,25.81,25.87,26.22,976400.0,2020-07-22T00:00:00+0000,HMC,IEXG
2424,64.94,65.1,64.53,64.53,65.25,75900.0,2020-07-22T00:00:00+0000,HTHIY,IEXG
2425,48.77,48.77,48.76,48.76,48.81,300.0,2020-07-22T00:00:00+0000,MARUY,IEXG
2426,5.67,5.735,5.665,5.735,5.7,46761.0,2020-07-21T19:00:00+0000,SMFG,IEXG
2427,25.925,26.035,25.855,25.925,26.22,7934.0,2020-07-21T19:00:00+0000,HMC,IEXG
2428,5.67,5.725,5.665,5.715,5.7,42681.0,2020-07-21T17:00:00+0000,SMFG,IEXG
2429,5.67,5.725,5.665,5.705,5.7,36541.0,2020-07-21T16:00:00+0000,SMFG,IEXG
2430,77.96,78.04,77.705,78.04,78.18,292.0,2020-07-21T14:00:00+0000,SNE,IEXG
2431,25.925,25.96,25.925,25.96,26.22,3379.0,2020-07-21T14:00:00+0000,HMC,IEXG
2432,2.56,2.57,2.53,2.56,2.53,768200.0,2020-07-21T00:00:00+0000,MFG,IEXG
2433,3.95,3.98,3.92,3.93,3.95,1743300.0,2020-07-21T00:00:00+0000,MUFG,IEXG
2434,9.31,9.61,9.31,9.46,9.51,155900.0,2020-07-21T00:00:00+0000,PCRFY,IEXG
2435,29.46,29.98,29.31,29.8,29.98,560900.0,2020-07-21T00:00:00+0000,SFTBY,IEXG
2436,5.7,5.73,5.69,5.7,5.72,626900.0,2020-07-21T00:00:00+0000,SMFG,IEXG
2437,77.18,78.5,76.89,78.18,76.08,874900.0,2020-07-21T00:00:00+0000,SNE,IEXG
2438,127.18,127.64,126.92,127.28,127.06,145600.0,2020-07-21T00:00:00+0000,TM,IEXG
2439,66.0,68.55,66.0,68.55,66.73,57200.0,2020-07-21T00:00:00+0000,TOELY,IEXG
2440,20.23,20.34,20.2,20.33,20.05,311900.0,2020-07-21T00:00:00+0000,CAJ,IEXG
2441,26.1,26.25,26.08,26.22,26.23,342800.0,2020-07-21T00:00:00+0000,HMC,IEXG
2442,65.1,65.25,64.89,65.25,65.9,40500.0,2020-07-21T00:00:00+0000,HTHIY,IEXG
2443,48.82,48.82,48.56,48.81,47.94,1700.0,2020-07-21T00:00:00+0000,MARUY,IEXG
2444,2.565,2.565,2.535,2.545,2.53,3542.0,2020-07-20T18:00:00+0000,MFG,IEXG
2445,26.135,26.25,26.085,26.235,26.23,5178.0,2020-07-20T18:00:00+0000,HMC,IEXG
2446,77.4,77.46,77.06,77.395,76.08,2110.0,2020-07-20T14:00:00+0000,SNE,IEXG
2447,2.56,2.56,2.53,2.53,2.59,397700.0,2020-07-18T00:00:00+0000,MFG,IEXG
2448,66.25,66.73,66.25,66.73,66.6,76700.0,2020-07-18T00:00:00+0000,TOELY,IEXG
2449,5.72,5.75,5.71,5.72,5.83,618500.0,2020-07-18T00:00:00+0000,SMFG,IEXG
2450,127.08,127.33,126.54,127.06,126.49,137000.0,2020-07-18T00:00:00+0000,TM,IEXG
2451,3.97,3.98,3.94,3.95,4.02,2073700.0,2020-07-18T00:00:00+0000,MUFG,IEXG
2452,9.62,9.62,9.43,9.51,9.37,180300.0,2020-07-18T00:00:00+0000,PCRFY,IEXG
2453,29.47,30.04,29.47,29.98,29.79,254400.0,2020-07-18T00:00:00+0000,SFTBY,IEXG
2454,75.96,76.43,75.44,76.08,76.8,1091700.0,2020-07-18T00:00:00+0000,SNE,IEXG
2455,20.15,20.15,19.99,20.05,20.35,239900.0,2020-07-18T00:00:00+0000,CAJ,IEXG
2456,26.35,26.37,26.15,26.23,26.44,406100.0,2020-07-18T00:00:00+0000,HMC,IEXG
2457,65.24,65.9,65.24,65.9,64.09,50700.0,2020-07-18T00:00:00+0000,HTHIY,IEXG
2458,47.94,47.94,47.94,47.94,47.94,160.0,2020-07-18T00:00:00+0000,MARUY,IEXG
2459,75.97,76.41,75.455,76.36,76.8,18505.0,2020-07-17T19:00:00+0000,SNE,IEXG
2460,75.97,76.145,75.455,76.145,76.8,15308.0,2020-07-17T18:00:00+0000,SNE,IEXG
2461,75.97,76.11,75.455,75.945,76.8,8545.0,2020-07-17T15:00:00+0000,SNE,IEXG
2462,2.555,2.555,2.555,,2.59,0.0,2020-07-17T14:00:00+0000,MFG,IEXG
2463,3.97,3.975,3.96,3.975,4.02,1300.0,2020-07-17T14:00:00+0000,MUFG,IEXG
2464,75.97,76.11,75.455,75.83,76.8,5122.0,2020-07-17T14:00:00+0000,SNE,IEXG
2465,2.56,2.6,2.53,2.59,2.57,595200.0,2020-07-17T00:00:00+0000,MFG,IEXG
2466,30.09,30.09,29.6,29.79,30.24,399700.0,2020-07-17T00:00:00+0000,SFTBY,IEXG
2467,76.3,77.07,76.15,76.8,76.83,935400.0,2020-07-17T00:00:00+0000,SNE,IEXG
2468,9.5,9.5,9.35,9.37,9.47,75300.0,2020-07-17T00:00:00+0000,PCRFY,IEXG
2469,127.26,127.26,126.08,126.49,127.33,212400.0,2020-07-17T00:00:00+0000,TM,IEXG
2470,3.98,4.05,3.97,4.02,3.99,1241800.0,2020-07-17T00:00:00+0000,MUFG,IEXG
2471,5.79,5.89,5.79,5.83,5.79,1068000.0,2020-07-17T00:00:00+0000,SMFG,IEXG
2472,66.35,66.81,66.35,66.6,67.86,103400.0,2020-07-17T00:00:00+0000,TOELY,IEXG
2473,20.34,20.46,20.26,20.35,20.21,332000.0,2020-07-17T00:00:00+0000,CAJ,IEXG
2474,13.55,13.55,13.55,13.55,13.55,0.0,2020-07-17T00:00:00+0000,CHUEF,IEXG
2475,26.45,26.57,26.3,26.44,26.5,440400.0,2020-07-17T00:00:00+0000,HMC,IEXG
2476,65.43,65.43,62.75,64.09,64.31,52700.0,2020-07-17T00:00:00+0000,HTHIY,IEXG
2477,47.27,47.94,47.27,47.94,47.46,590.0,2020-07-17T00:00:00+0000,MARUY,IEXG
2478,3.99,4.045,3.98,4.025,3.99,9121.0,2020-07-16T18:00:00+0000,MUFG,IEXG
2479,2.54,2.575,2.535,2.575,2.57,700.0,2020-07-16T17:00:00+0000,MFG,IEXG
2480,3.99,4.045,3.98,4.025,3.99,7315.0,2020-07-16T17:00:00+0000,MUFG,IEXG
2481,76.46,76.875,76.15,76.69,76.83,12646.0,2020-07-16T17:00:00+0000,SNE,IEXG
2482,5.8,5.89,5.795,5.885,5.79,13058.0,2020-07-16T16:00:00+0000,SMFG,IEXG
2483,26.47,26.57,26.41,26.46,26.5,1554.0,2020-07-16T16:00:00+0000,HMC,IEXG
2484,2.54,2.555,2.535,,2.57,0.0,2020-07-16T15:00:00+0000,MFG,IEXG
2485,76.46,76.875,76.15,76.58,76.83,7067.0,2020-07-16T15:00:00+0000,SNE,IEXG
2486,2.54,2.54,2.535,,2.57,0.0,2020-07-16T14:00:00+0000,MFG,IEXG
2487,3.99,3.995,3.98,,3.99,0.0,2020-07-16T14:00:00+0000,MUFG,IEXG
2488,76.46,76.73,76.15,76.42,76.83,1996.0,2020-07-16T14:00:00+0000,SNE,IEXG
2489,2.55,2.57,2.53,2.57,2.52,370300.0,2020-07-16T00:00:00+0000,MFG,IEXG
2490,5.78,5.8,5.75,5.79,5.72,810600.0,2020-07-16T00:00:00+0000,SMFG,IEXG
2491,9.4,9.58,9.4,9.47,9.31,172900.0,2020-07-16T00:00:00+0000,PCRFY,IEXG
2492,127.82,128.15,126.93,127.33,126.43,201500.0,2020-07-16T00:00:00+0000,TM,IEXG
2493,68.41,68.42,67.65,67.86,67.6,41600.0,2020-07-16T00:00:00+0000,TOELY,IEXG
2494,3.96,4.0,3.96,3.99,3.95,1610200.0,2020-07-16T00:00:00+0000,MUFG,IEXG
2495,30.0,30.46,30.0,30.24,30.0,436200.0,2020-07-16T00:00:00+0000,SFTBY,IEXG
2496,12.05,12.05,12.05,12.05,11.09,100.0,2020-07-16T00:00:00+0000,SMTOF,IEXG
2497,20.37,20.45,20.18,20.21,20.37,478600.0,2020-07-16T00:00:00+0000,CAJ,IEXG
2498,26.57,26.63,26.31,26.5,25.95,852100.0,2020-07-16T00:00:00+0000,HMC,IEXG
2499,64.52,64.77,64.21,64.31,63.66,33300.0,2020-07-16T00:00:00+0000,HTHIY,IEXG
2500,47.41,47.46,47.41,47.46,45.82,830.0,2020-07-16T00:00:00+0000,MARUY,IEXG
2501,76.11,77.88,75.89,76.83,74.52,1985300.0,2020-07-16T00:00:00+0000,SNE,IEXG
2502,127.86,127.97,126.99,127.0,126.43,1984.0,2020-07-15T18:00:00+0000,TM,IEXG
2503,26.515,26.615,26.315,26.345,25.95,31025.0,2020-07-15T18:00:00+0000,HMC,IEXG
2504,76.15,77.44,75.94,76.97,74.52,36154.0,2020-07-15T18:00:00+0000,SNE,IEXG
2505,3.965,3.995,3.965,3.975,3.95,14200.0,2020-07-15T16:00:00+0000,MUFG,IEXG
2506,76.15,77.27,75.94,76.575,74.52,28282.0,2020-07-15T16:00:00+0000,SNE,IEXG
2507,3.965,3.995,3.965,3.99,3.95,4800.0,2020-07-15T15:00:00+0000,MUFG,IEXG
2508,26.515,26.615,26.495,26.54,25.95,24273.0,2020-07-15T15:00:00+0000,HMC,IEXG
2509,5.77,5.79,5.76,5.76,5.72,437.0,2020-07-15T14:00:00+0000,SMFG,IEXG
2510,76.15,76.6,75.94,76.57,74.52,1639.0,2020-07-15T14:00:00+0000,SNE,IEXG
2511,26.515,26.615,26.515,26.545,25.95,2930.0,2020-07-15T14:00:00+0000,HMC,IEXG
2512,2.48,2.53,2.48,2.52,2.47,248800.0,2020-07-15T00:00:00+0000,MFG,IEXG
2513,3.93,3.96,3.93,3.95,3.92,1215800.0,2020-07-15T00:00:00+0000,MUFG,IEXG
2514,125.15,126.63,125.15,126.43,125.05,191900.0,2020-07-15T00:00:00+0000,TM,IEXG
2515,29.91,30.0,29.59,30.0,29.82,680200.0,2020-07-15T00:00:00+0000,SFTBY,IEXG
2516,9.15,9.32,9.15,9.31,9.15,79100.0,2020-07-15T00:00:00+0000,PCRFY,IEXG
2517,5.69,5.74,5.68,5.72,5.69,979800.0,2020-07-15T00:00:00+0000,SMFG,IEXG
2518,67.21,67.61,66.86,67.6,67.42,26100.0,2020-07-15T00:00:00+0000,TOELY,IEXG
2519,20.05,20.44,20.01,20.37,19.66,739800.0,2020-07-15T00:00:00+0000,CAJ,IEXG
2520,73.39,74.61,73.13,74.52,74.36,757700.0,2020-07-15T00:00:00+0000,SNE,IEXG
2521,25.82,25.99,25.62,25.95,25.82,412200.0,2020-07-15T00:00:00+0000,HMC,IEXG
2522,63.6,63.75,63.12,63.66,62.75,65500.0,2020-07-15T00:00:00+0000,HTHIY,IEXG
2523,45.75,46.58,45.75,45.82,45.37,1300.0,2020-07-15T00:00:00+0000,MARUY,IEXG
2524,73.64,74.28,73.285,74.045,74.36,10594.0,2020-07-14T16:00:00+0000,SNE,IEXG
2525,20.11,20.415,20.065,20.26,19.66,6138.0,2020-07-14T16:00:00+0000,CAJ,IEXG
2526,25.8,25.925,25.645,25.91,25.82,1727.0,2020-07-14T16:00:00+0000,HMC,IEXG
2527,3.93,3.955,3.93,3.935,3.92,3175.0,2020-07-14T15:00:00+0000,MUFG,IEXG
2528,73.64,74.075,73.285,73.75,74.36,8036.0,2020-07-14T15:00:00+0000,SNE,IEXG
2529,73.64,74.075,73.495,73.72,74.36,4446.0,2020-07-14T14:00:00+0000,SNE,IEXG
2530,3.93,3.955,3.93,3.95,3.92,2315.0,2020-07-14T14:00:00+0000,MUFG,IEXG
2531,20.11,20.195,20.065,20.185,19.66,2663.0,2020-07-14T14:00:00+0000,CAJ,IEXG
2532,2.49,2.5,2.46,2.47,2.47,306600.0,2020-07-14T00:00:00+0000,MFG,IEXG
2533,25.9,25.9,25.9,25.9,32.2931,100.0,2020-07-14T00:00:00+0000,TYHOF,IEXG
2534,3.94,3.96,3.9,3.92,3.9,1784200.0,2020-07-14T00:00:00+0000,MUFG,IEXG
2535,5.7,5.71,5.66,5.69,5.67,1148800.0,2020-07-14T00:00:00+0000,SMFG,IEXG
2536,75.5,76.64,74.16,74.36,73.94,1814700.0,2020-07-14T00:00:00+0000,SNE,IEXG
2537,9.36,9.36,9.15,9.15,9.08,162600.0,2020-07-14T00:00:00+0000,PCRFY,IEXG
2538,30.39,30.58,29.76,29.82,29.54,687800.0,2020-07-14T00:00:00+0000,SFTBY,IEXG
2539,126.66,126.66,124.82,125.05,124.97,218200.0,2020-07-14T00:00:00+0000,TM,IEXG
2540,68.28,68.5,67.21,67.42,70.03,16600.0,2020-07-14T00:00:00+0000,TOELY,IEXG
2541,19.62,19.89,19.54,19.66,19.04,666900.0,2020-07-14T00:00:00+0000,CAJ,IEXG
2542,26.1,26.13,25.78,25.82,25.28,782900.0,2020-07-14T00:00:00+0000,HMC,IEXG
2543,63.67,63.69,62.75,62.75,63.37,59400.0,2020-07-14T00:00:00+0000,HTHIY,IEXG
2544,44.56,45.47,44.56,45.37,43.6,6200.0,2020-07-14T00:00:00+0000,MARUY,IEXG
2545,2.475,2.495,2.47,2.485,2.47,5700.0,2020-07-13T19:00:00+0000,MFG,IEXG
2546,75.34,76.64,74.64,74.835,73.94,35706.0,2020-07-13T19:00:00+0000,SNE,IEXG
2547,26.06,26.125,25.955,26.04,25.28,9075.0,2020-07-13T19:00:00+0000,HMC,IEXG
2548,3.93,3.955,3.905,3.955,3.9,7333.0,2020-07-13T18:00:00+0000,MUFG,IEXG
2549,3.93,3.945,3.905,3.945,3.9,3423.0,2020-07-13T17:00:00+0000,MUFG,IEXG
2550,2.475,2.49,2.47,2.49,2.47,1800.0,2020-07-13T15:00:00+0000,MFG,IEXG
2551,75.34,76.36,75.34,76.285,73.94,7935.0,2020-07-13T15:00:00+0000,SNE,IEXG
2552,75.34,76.36,75.34,76.04,73.94,3445.0,2020-07-13T14:00:00+0000,SNE,IEXG
2553,2.46,2.48,2.43,2.47,2.46,243100.0,2020-07-11T00:00:00+0000,MFG,IEXG
2554,123.95,125.05,123.57,124.97,123.83,198700.0,2020-07-11T00:00:00+0000,TM,IEXG
2555,8.95,9.08,8.85,9.08,8.88,96300.0,2020-07-11T00:00:00+0000,PCRFY,IEXG
2556,29.41,29.55,29.23,29.54,29.27,504700.0,2020-07-11T00:00:00+0000,SFTBY,IEXG
2557,3.83,3.91,3.83,3.9,3.84,1970900.0,2020-07-11T00:00:00+0000,MUFG,IEXG
2558,73.0,74.11,72.61,73.94,71.53,1667000.0,2020-07-11T00:00:00+0000,SNE,IEXG
2559,69.39,70.03,69.27,70.03,68.98,21300.0,2020-07-11T00:00:00+0000,TOELY,IEXG
2560,5.56,5.67,5.56,5.67,5.54,892000.0,2020-07-11T00:00:00+0000,SMFG,IEXG
2561,18.8,19.08,18.8,19.04,18.79,362100.0,2020-07-11T00:00:00+0000,CAJ,IEXG
2562,24.84,25.31,24.83,25.28,25.02,1268600.0,2020-07-11T00:00:00+0000,HMC,IEXG
2563,63.2,63.62,63.0,63.37,62.31,37400.0,2020-07-11T00:00:00+0000,HTHIY,IEXG
2564,43.4,44.05,43.4,43.6,44.4,820.0,2020-07-11T00:00:00+0000,MARUY,IEXG
2565,72.965,73.92,72.63,73.83,71.53,82443.0,2020-07-10T19:00:00+0000,SNE,IEXG
2566,72.965,73.62,72.63,73.37,71.53,55927.0,2020-07-10T16:00:00+0000,SNE,IEXG
2567,2.445,2.445,2.435,,2.46,0.0,2020-07-10T15:00:00+0000,MFG,IEXG
2568,3.84,3.855,3.83,3.855,3.84,6080.0,2020-07-10T15:00:00+0000,MUFG,IEXG
2569,2.445,2.445,2.445,,2.46,0.0,2020-07-10T14:00:00+0000,MFG,IEXG
2570,3.84,3.855,3.83,3.845,3.84,600.0,2020-07-10T14:00:00+0000,MUFG,IEXG
2571,72.965,73.065,72.63,72.91,71.53,28321.0,2020-07-10T14:00:00+0000,SNE,IEXG
2572,124.28,124.28,124.09,124.09,123.83,103.0,2020-07-10T14:00:00+0000,TM,IEXG
2573,2.45,2.46,2.42,2.46,2.44,420600.0,2020-07-10T00:00:00+0000,MFG,IEXG
2574,3.87,3.87,3.81,3.84,3.87,1491400.0,2020-07-10T00:00:00+0000,MUFG,IEXG
2575,11.09,11.09,11.09,11.09,11.78,100.0,2020-07-10T00:00:00+0000,SMTOF,IEXG
2576,69.22,69.46,68.8,68.98,69.63,21500.0,2020-07-10T00:00:00+0000,TOELY,IEXG
2577,5.61,5.61,5.5,5.54,5.61,1051300.0,2020-07-10T00:00:00+0000,SMFG,IEXG
2578,71.32,71.66,70.48,71.53,69.79,949800.0,2020-07-10T00:00:00+0000,SNE,IEXG
2579,125.07,125.07,122.9,123.83,125.41,168200.0,2020-07-10T00:00:00+0000,TM,IEXG
2580,9.06,9.06,8.79,8.88,8.88,166500.0,2020-07-10T00:00:00+0000,PCRFY,IEXG
2581,29.44,29.49,28.82,29.27,28.55,793800.0,2020-07-10T00:00:00+0000,SFTBY,IEXG
2582,19.11,19.12,18.69,18.79,19.35,522100.0,2020-07-10T00:00:00+0000,CAJ,IEXG
2583,25.43,25.43,24.92,25.02,25.37,399600.0,2020-07-10T00:00:00+0000,HMC,IEXG
2584,62.63,63.02,61.99,62.31,62.97,45200.0,2020-07-10T00:00:00+0000,HTHIY,IEXG
2585,43.6,44.4,43.6,44.4,44.37,1100.0,2020-07-10T00:00:00+0000,MARUY,IEXG
