Date,EW,VW
2020-07-01,-0.5177773744794627,-0.7699183962947678
2020-07-02,0.6056474143958525,0.89759809038897
2020-07-06,1.393822905090156,1.0846648072945584
2020-07-07,-0.954559511041221,-0.9053455137637545
2020-07-08,-0.29650169930147674,0.06278827356362979
2020-07-09,-0.8425815849562673,-0.4937105928234088
2020-07-10,0.4313164928979578,0.7050045934494555
2020-07-13,1.2339296414083376,1.0860641545155216
2020-07-14,0.6127662557911531,0.5042048396601391
2020-07-15,1.5543005775982124,2.172681424584007
2020-07-16,0.18104333975564224,0.14969432194485555
2020-07-17,-0.2442663502557356,-0.39331482748463603
2020-07-20,0.17508751818004872,0.07547278011362092
2020-07-21,-0.8259122557884582,-1.3426073806797123
2020-07-22,0.022694459807354073,0.01127403770046596
2020-07-23,-0.3497583036566557,-0.4731521781169967
2020-07-24,0.08980318098481549,0.020373066886088184
2020-07-27,1.6499814472757701,1.9251575238935588
2020-07-28,-1.0933041990309171,-1.4162648453649962
2020-07-29,-0.6166939002784148,-0.7237355543803355
2020-07-30,-1.126241684636939,-0.3450869659203303
2020-07-31,-3.2900263643517733,-2.9365400456143185
2020-08-03,0.8797888979836642,2.2628900579993716
2020-08-04,1.8203268107967754,2.2333266478949656
2020-08-05,-0.03326431476015632,0.03151982743735412
2020-08-06,-0.1294111751518093,0.5509874794893193
2020-08-07,-0.13854477055950376,-0.1659713770314907
2020-08-10,0.16469533355243549,0.36294045017125687
2020-08-11,1.5171328459437945,1.8524503011589448
2020-08-12,1.7735036571245877,2.1248549410967867
2020-08-13,-0.36513573628020096,-0.18512781250573354
2020-08-14,-0.052133172322081055,-0.18391015030506055
2020-08-17,0.6601066991562266,0.9784311347295735
2020-08-18,-0.2083217387726263,-0.25889217487295046
2020-08-19,-0.0464957294764517,-0.5726031037271315
2020-08-20,0.3633641506325029,-0.34614246321813275
2020-08-21,-0.16565793388594835,-0.12795809466384644
2020-08-24,0.5683769791746576,1.0100522829441885
2020-08-25,0.6824897466147675,0.5078212331109355
2020-08-26,0.14498386757199969,0.2713368400086561
2020-08-27,-1.0688245737017086,-1.0784786923050764
2020-08-28,0.7323812457836741,0.4924126869501311
2020-08-31,0.8255252624623259,2.322190205151931
2020-09-01,-0.216709167223256,0.4097048289252573
2020-09-02,0.3278600065569578,0.4554595722074665
2020-09-03,-1.009417492412615,-1.0119986704870683
2020-09-04,0.9404911814451786,1.236297827209156
2020-09-08,-0.8987814722844587,-0.8045299502315252
2020-09-09,0.2558482009513244,0.40519012718420827
2020-09-10,-0.05343583573457185,-0.6804482588977294
2020-09-11,0.6816328797844823,0.05027803233986314
2020-09-14,0.9066254305046191,0.820263652544135
2020-09-15,0.1501303258760502,-0.1256833273016105
2020-09-16,-0.39507962334927554,-0.26494131455022124
2020-09-17,-0.1777761910009506,-0.08306948704436848
2020-09-18,-0.0037918252491920944,-0.010436488440335307
2020-09-21,-1.2904552018769908,-1.4273204835349835
2020-09-22,0.3298470130521378,0.36189281149244595
2020-09-23,-0.19806327900971857,-0.4420023975561127
2020-09-24,-0.43887524770344527,-0.23690710239038634
2020-09-25,-0.23557365249135936,0.35266820377614383
2020-09-28,0.4452111420351269,0.6117444230233835
2020-09-29,-2.69215293206984,-1.153859532774864
2020-09-30,-1.0100505299099014,-1.1865697582863262
2020-10-01,0.2770996006533562,0.004072375700765213
2020-10-02,-0.15564345535433016,-0.6366784885438531
2020-10-05,0.9937715657121986,1.180106234190657
2020-10-06,0.6099793262869234,0.2723221176985949
2020-10-07,0.6060966273747864,0.6329845621297567
2020-10-08,-0.08721065331234426,-0.06794740177979969
2020-10-09,-0.3690168006142883,0.18071594173626487
2020-10-12,-0.02164495064336115,-0.26803114303877246
2020-10-13,-0.45012692104869073,-0.6555770477172983
2020-10-14,-0.20156724788008154,-0.4416905038217836
2020-10-15,-0.328810918109214,-0.3203333911950797
2020-10-16,-0.02699411105817538,-0.5063970771330552
2020-10-19,-0.20343798788524375,-0.03626253207253273
2020-10-20,-0.2381319849905164,0.28723242174452474
2020-10-21,1.1204770609577372,0.6240798782857925
2020-10-22,-0.4026008107920295,-0.40864472023042997
2020-10-23,0.4336806913625075,0.6859662884900919
2020-10-26,-0.21108198040012943,-0.24179924799781058
2020-10-27,-0.4316072597272733,-0.22219838138694092
2020-10-28,-1.7389063160366056,-1.2405103484363442
2020-10-29,0.8259398235449535,1.0928144370604376
2020-10-30,-0.8507283103552448,-1.0973689144340881
2020-11-02,1.1122572104028385,1.7241737586647008
2020-11-03,1.3308460401207547,1.7574931522694857
2020-11-04,-0.303148425738522,-0.5756184397888304
2020-11-05,0.5586865097601109,1.4026770225760261
2020-11-06,0.6436918844359992,0.5273429859977261
2020-11-09,2.1895070239195134,1.6344033072524529
2020-11-10,1.59700624894643,1.0703062934914953
2020-11-11,0.7588389157795576,1.237464901344126
2020-11-12,-1.3812593495311105,-1.588643831099927
2020-11-13,0.6259593599888013,1.0176259810263462
2020-11-16,1.843202191325259,1.8960484303429712
2020-11-17,0.44170120398782226,0.20242281768234857
2020-11-18,-0.2617346126755004,-0.4955006714137782
2020-11-19,0.6377697972324011,0.6272822999865637
2020-11-20,0.6963119980875803,0.4938476312226449
2020-11-23,0.38029171793845246,0.401342580150323
2020-11-24,0.9120274453241175,0.911380607394561
2020-11-25,-0.43913153480330913,-0.29365938303566375
2020-11-27,0.05547155176606032,0.03427322602819208
2020-11-30,-2.7420659302324464,-2.9686166679213155
2020-12-01,1.1477882605884127,1.1051545047425104
