Date,JNJ,MC,HD,OR,NOVN,PEP,ABT,LLY,PM,SAP,LIN,AZN,SIN,CAT,RDSA.AS,BMY,FP.PA,ALV,MMM,GE,ABBN.SW,DPW,CS,BMW.MI,UBSG.SW,BNP.PA,CFR,PHI,LONN.SW,GLX.SW,CSGN.SW,ALCN,HPQ,PGHN.SW,SCHN,SCMN.SW,CAP,UG,LINDT,GEBN.SW,SGSN.SW,LOGN,SOON.SW,SLHNE.SW,UHR.SW,BARN.SW,ADEN.SW,TECN.SW,SRCG.SW,ZURN.SW
2020-01-16,148.1999969482422,34.91999816894531,228.82000732421875,9.479999542236328,0.6499999761581421,139.61000061035156,88.27999877929688,141.42999267578125,88.55999755859375,137.2899932861328,213.05999755859375,50.5099983215332,378.67999267578125,147.8699951171875,26.485000610351562,66.77999877929688,48.790000915527344,81.69000244140625,181.00999450683594,11.84000015258789,23.100000381469727,1.4600000381469727,13.9399995803833,71.20999908447266,12.675000190734863,50.59000015258789,96.33000183105469,21.100000381469727,366.70001220703125,6.75,13.484999656677246,9.999999747378752e-06,21.670000076293945,921.0,20.719999313354492,523.0,25.0,19.6299991607666,89400.0,514.7999877929688,2660.0,39.75,227.0,,272.20001220703125,2136.0,60.20000076293945,279.20001220703125,79.5,397.1000061035156
2020-01-17,149.1699981689453,34.9900016784668,231.91000366210938,9.489999771118164,0.6399999856948853,141.25999450683594,89.0,139.5800018310547,88.69000244140625,139.9600067138672,214.10000610351562,51.33000183105469,377.45001220703125,147.77999877929688,26.40999984741211,66.72000122070312,48.505001068115234,81.23999786376953,181.35000610351562,11.8100004196167,23.190000534057617,1.4500000476837158,13.869999885559082,71.19999694824219,12.734999656677246,50.75,96.13999938964844,21.239999771118164,365.20001220703125,6.75,13.470000267028809,9.999999747378752e-06,21.969999313354492,932.7999877929688,20.729999542236328,523.0,25.0,19.40999984741211,89900.0,519.2000122070312,2690.0,39.75,229.3000030517578,,273.5,2148.0,60.13999938964844,280.6000061035156,79.94999694824219,402.6000061035156
2020-01-21,149.27000427246094,34.9900016784668,232.9499969482422,9.729999542236328,0.6710000038146973,141.86000061035156,89.7300033569336,140.91000366210938,88.87000274658203,139.5399932861328,211.72999572753906,50.79999923706055,369.1700134277344,145.85000610351562,26.0,67.43000030517578,48.1150016784668,79.72000122070312,179.38999938964844,11.65999984741211,23.1200008392334,1.409999966621399,13.640000343322754,71.2699966430664,12.225000381469727,50.209999084472656,94.77999877929688,20.829999923706055,394.8999938964844,6.75,13.324999809265137,9.999999747378752e-06,21.959999084472656,941.7999877929688,19.979999542236328,529.7999877929688,25.0,18.829999923706055,90300.0,518.7999877929688,2713.0,39.75,234.3000030517578,,263.6000061035156,2184.0,60.34000015258789,289.20001220703125,80.25,407.70001220703125
2020-01-22,148.25,35.150001525878906,232.89999389648438,9.5,0.7089999914169312,143.3800048828125,91.86000061035156,141.55999755859375,88.9800033569336,139.5800018310547,211.0800018310547,50.45000076293945,369.4599914550781,142.6300048828125,25.934999465942383,67.43000030517578,47.79999923706055,79.77999877929688,178.02999877929688,11.369999885559082,23.260000228881836,1.4299999475479126,13.579999923706055,71.05000305175781,12.390000343322754,50.08000183105469,95.0,20.469999313354492,400.0,6.75,13.175000190734863,9.999999747378752e-06,21.93000030517578,940.5999755859375,19.68000030517578,530.7999877929688,25.0,18.149999618530273,91800.0,519.7999877929688,2725.0,39.75,239.39999389648438,,267.6000061035156,2182.0,60.060001373291016,289.3999938964844,81.3499984741211,407.5
2020-01-23,148.52999877929688,35.2400016784668,233.64999389648438,9.5600004196167,0.671999990940094,143.64999389648438,90.7300033569336,141.2100067138672,87.08000183105469,138.13999938964844,209.6199951171875,50.20000076293945,370.4700012207031,142.75,25.80500030517578,66.87000274658203,47.31999969482422,79.63999938964844,177.74000549316406,11.770000457763672,22.940000534057617,1.4199999570846558,13.539999961853027,69.9000015258789,12.279999732971191,49.95500183105469,95.02999877929688,20.489999771118164,397.79998779296875,6.75,13.0649995803833,9.999999747378752e-06,22.100000381469727,894.0,19.549999237060547,527.7999877929688,25.0,17.760000228881836,91800.0,515.0,2709.0,39.75,240.8000030517578,,259.5,2194.0,59.279998779296875,284.3999938964844,80.05000305175781,407.0
2020-01-24,148.32000732421875,35.29999923706055,232.0,9.710000038146973,0.6800000071525574,142.9199981689453,90.4000015258789,139.07000732421875,86.1500015258789,139.05999755859375,209.99000549316406,49.279998779296875,366.6600036621094,140.3800048828125,25.90999984741211,64.16000366210938,47.3849983215332,77.3499984741211,178.14999389648438,11.710000038146973,23.40999984741211,1.5499999523162842,13.460000038146973,69.5199966430664,12.395000457763672,49.90999984741211,93.51000213623047,20.559999465942383,395.1000061035156,6.75,13.199999809265137,9.999999747378752e-06,21.979999542236328,900.4000244140625,18.790000915527344,534.4000244140625,27.5,18.020000457763672,92100.0,523.2000122070312,2766.0,39.75,242.39999389648438,,260.0,2184.0,60.31999969482422,282.79998779296875,80.6500015258789,413.0
2020-01-27,148.75,35.040000915527344,231.19000244140625,9.630000114440918,0.6439999938011169,142.13999938964844,89.58999633789062,138.30999755859375,84.70999908447266,136.25,204.8800048828125,48.900001525878906,360.42999267578125,135.72999572753906,25.440000534057617,63.70000076293945,46.11000061035156,74.2699966430664,175.6300048828125,11.4399995803833,22.6200008392334,1.4600000381469727,13.119999885559082,67.73999786376953,12.085000038146973,48.869998931884766,91.9800033569336,20.229999542236328,394.5,6.75,12.720000267028809,9.999999747378752e-06,21.579999923706055,884.5999755859375,17.5,528.0,27.5,17.350000381469727,91200.0,518.4000244140625,2721.0,39.75,241.1999969482422,,253.39999389648438,2164.0,58.779998779296875,279.79998779296875,80.05000305175781,403.0
2020-01-28,149.5,35.65999984741211,233.86000061035156,9.489999771118164,0.6620000004768372,142.44000244140625,89.54000091552734,139.25999450683594,84.68000030517578,132.4600067138672,207.8800048828125,49.599998474121094,363.07000732421875,136.74000549316406,25.420000076293945,64.80999755859375,46.474998474121094,78.23999786376953,165.5800018310547,11.729999542236328,22.68000030517578,1.6100000143051147,13.010000228881836,66.95999908447266,12.145000457763672,49.41999816894531,92.87999725341797,20.149999618530273,397.20001220703125,6.75,12.694999694824219,9.999999747378752e-06,21.639999389648438,891.5999755859375,17.309999465942383,536.5999755859375,27.5,17.549999237060547,90700.0,518.0,2843.0,39.75,243.10000610351562,,254.39999389648438,2168.0,58.84000015258789,278.20001220703125,80.5,407.29998779296875
2020-01-29,150.5399932861328,36.11000061035156,234.02000427246094,9.720000267028809,0.6330000162124634,141.72999572753906,89.13999938964844,139.9199981689453,83.95999908447266,131.64999389648438,208.22999572753906,49.65999984741211,363.8599853515625,135.77999877929688,25.2549991607666,64.13999938964844,46.18000030517578,78.12999725341797,162.0,12.9399995803833,23.030000686645508,1.5299999713897705,13.029999732971191,66.48999786376953,12.255000114440918,49.505001068115234,91.9000015258789,19.729999542236328,404.6000061035156,6.75,12.800000190734863,9.999999747378752e-06,21.43000030517578,897.0,17.229999542236328,537.4000244140625,27.5,17.09000015258789,90400.0,521.4000244140625,2815.0,39.75,245.0,,253.89999389648438,2160.0,59.34000015258789,280.79998779296875,80.44999694824219,409.70001220703125
2020-01-30,150.36000061035156,36.470001220703125,232.7899932861328,9.75,0.5759999752044678,143.8300018310547,89.16000366210938,142.6699981689453,84.33000183105469,130.97000122070312,208.22999572753906,49.09000015258789,364.55999755859375,135.3699951171875,24.229999542236328,63.810001373291016,44.91999816894531,78.2300033569336,162.50999450683594,12.729999542236328,22.719999313354492,1.6299999952316284,13.0,65.44000244140625,12.0600004196167,48.88999938964844,92.68000030517578,19.510000228881836,401.79998779296875,6.75,12.425000190734863,9.999999747378752e-06,21.530000686645508,889.5999755859375,17.0,535.5999755859375,27.5,17.510000228881836,90200.0,516.0,2788.0,39.75,244.89999389648438,,244.0,2126.0,57.34000015258789,275.20001220703125,80.0,406.3999938964844
2020-01-31,148.8699951171875,36.0,228.10000610351562,9.979999542236328,0.5210000276565552,142.02000427246094,87.13999938964844,139.63999938964844,82.69999694824219,130.77000427246094,203.1300048828125,48.70000076293945,359.1600036621094,131.35000610351562,23.75,62.95000076293945,44.14500045776367,76.62999725341797,158.66000366210938,12.449999809265137,22.510000228881836,1.5399999618530273,12.609999656677246,64.27999877929688,12.0,48.04499816894531,89.16000366210938,19.170000076293945,396.20001220703125,6.75,12.21500015258789,9.999999747378752e-06,21.31999969482422,884.7999877929688,16.079999923706055,529.5999755859375,25.0,16.959999084472656,89900.0,509.20001220703125,2791.0,39.75,241.8000030517578,,242.6999969482422,2136.0,56.70000076293945,272.79998779296875,79.69999694824219,400.70001220703125
